bin 20000 de 0.00386817
threshold 4.4484 6.11171
59.3726 4.31589e-09 2.20325e-09 1.01072e-08
59.3765 4.31561e-09 2.20317e-09 1.0107e-08
59.3803 4.31532e-09 2.2031e-09 1.01069e-08
59.3842 4.31504e-09 2.20302e-09 1.01067e-08
59.3881 4.31476e-09 2.20294e-09 1.01065e-08
59.3919 4.31448e-09 2.20287e-09 1.01064e-08
59.3958 4.3142e-09 2.20279e-09 1.01062e-08
59.3997 4.31391e-09 2.20272e-09 1.0106e-08
59.4035 4.31363e-09 2.20264e-09 1.01058e-08
59.4074 4.31335e-09 2.20256e-09 1.01057e-08
59.4113 4.31307e-09 2.20249e-09 1.01055e-08
59.4152 4.31279e-09 2.20241e-09 1.01053e-08
59.419 4.3125e-09 2.20234e-09 1.01052e-08
59.4229 4.31222e-09 2.20226e-09 1.0105e-08
59.4268 4.31194e-09 2.20218e-09 1.01048e-08
59.4306 4.31166e-09 2.20211e-09 1.01047e-08
59.4345 4.31138e-09 2.20203e-09 1.01045e-08
59.4384 4.31109e-09 2.20196e-09 1.01043e-08
59.4422 4.31081e-09 2.20188e-09 1.01041e-08
59.4461 4.31053e-09 2.20181e-09 1.0104e-08
59.45 4.31025e-09 2.20173e-09 1.01038e-08
59.4538 4.30997e-09 2.20165e-09 1.01036e-08
59.4577 4.30969e-09 2.20158e-09 1.01035e-08
59.4616 4.30941e-09 2.2015e-09 1.01033e-08
59.4654 4.30912e-09 2.20143e-09 1.01031e-08
59.4693 4.30884e-09 2.20135e-09 1.01029e-08
59.4732 4.30856e-09 2.20128e-09 1.01028e-08
59.477 4.30828e-09 2.2012e-09 1.01026e-08
59.4809 4.308e-09 2.20112e-09 1.01024e-08
59.4848 4.30772e-09 2.20105e-09 1.01023e-08
59.4886 4.30744e-09 2.20097e-09 1.01021e-08
59.4925 4.30715e-09 2.2009e-09 1.01019e-08
59.4964 4.30687e-09 2.20082e-09 1.01017e-08
59.5003 4.30659e-09 2.20075e-09 1.01016e-08
59.5041 4.30631e-09 2.20067e-09 1.01014e-08
59.508 4.30603e-09 2.20059e-09 1.01012e-08
59.5119 4.30575e-09 2.20052e-09 1.01011e-08
59.5157 4.30547e-09 2.20044e-09 1.01009e-08
59.5196 4.30519e-09 2.20037e-09 1.01007e-08
59.5235 4.30491e-09 2.20029e-09 1.01006e-08
59.5273 4.30462e-09 2.20022e-09 1.01004e-08
59.5312 4.30434e-09 2.20014e-09 1.01002e-08
59.5351 4.30406e-09 2.20006e-09 1.01e-08
59.5389 4.30378e-09 2.19999e-09 1.00999e-08
59.5428 4.3035e-09 2.19991e-09 1.00997e-08
59.5467 4.30322e-09 2.19984e-09 1.00995e-08
59.5505 4.30294e-09 2.19976e-09 1.00994e-08
59.5544 4.30266e-09 2.19969e-09 1.00992e-08
59.5583 4.30238e-09 2.19961e-09 1.0099e-08
59.5621 4.3021e-09 2.19954e-09 1.00988e-08
59.566 4.30182e-09 2.19946e-09 1.00987e-08
59.5699 4.30154e-09 2.19938e-09 1.00985e-08
59.5737 4.30126e-09 2.19931e-09 1.00983e-08
59.5776 4.30098e-09 2.19923e-09 1.00982e-08
59.5815 4.3007e-09 2.19916e-09 1.0098e-08
59.5854 4.30042e-09 2.19908e-09 1.00978e-08
59.5892 4.30013e-09 2.19901e-09 1.00976e-08
59.5931 4.29985e-09 2.19893e-09 1.00975e-08
59.597 4.29957e-09 2.19886e-09 1.00973e-08
59.6008 4.29929e-09 2.19878e-09 1.00971e-08
59.6047 4.29901e-09 2.1987e-09 1.0097e-08
59.6086 4.29873e-09 2.19863e-09 1.00968e-08
59.6124 4.29845e-09 2.19855e-09 1.00966e-08
59.6163 4.29817e-09 2.19848e-09 1.00964e-08
59.6202 4.29789e-09 2.1984e-09 1.00963e-08
59.624 4.29761e-09 2.19833e-09 1.00961e-08
59.6279 4.29733e-09 2.19825e-09 1.00959e-08
59.6318 4.29705e-09 2.19818e-09 1.00958e-08
59.6356 4.29677e-09 2.1981e-09 1.00956e-08
59.6395 4.29649e-09 2.19803e-09 1.00954e-08
59.6434 4.29621e-09 2.19795e-09 1.00952e-08
59.6472 4.29593e-09 2.19787e-09 1.00951e-08
59.6511 4.29565e-09 2.1978e-09 1.00949e-08
59.655 4.29537e-09 2.19772e-09 1.00947e-08
59.6588 4.29509e-09 2.19765e-09 1.00946e-08
59.6627 4.29482e-09 2.19757e-09 1.00944e-08
59.6666 4.29454e-09 2.1975e-09 1.00942e-08
59.6705 4.29426e-09 2.19742e-09 1.0094e-08
59.6743 4.29398e-09 2.19735e-09 1.00939e-08
59.6782 4.2937e-09 2.19727e-09 1.00937e-08
59.6821 4.29342e-09 2.1972e-09 1.00935e-08
59.6859 4.29314e-09 2.19712e-09 1.00934e-08
59.6898 4.29286e-09 2.19705e-09 1.00932e-08
59.6937 4.29258e-09 2.19697e-09 1.0093e-08
59.6975 4.2923e-09 2.19689e-09 1.00928e-08
59.7014 4.29202e-09 2.19682e-09 1.00927e-08
59.7053 4.29174e-09 2.19674e-09 1.00925e-08
59.7091 4.29146e-09 2.19667e-09 1.00923e-08
59.713 4.29118e-09 2.19659e-09 1.00922e-08
59.7169 4.2909e-09 2.19652e-09 1.0092e-08
59.7207 4.29062e-09 2.19644e-09 1.00918e-08
59.7246 4.29034e-09 2.19637e-09 1.00916e-08
59.7285 4.29007e-09 2.19629e-09 1.00915e-08
59.7323 4.28979e-09 2.19622e-09 1.00913e-08
59.7362 4.28951e-09 2.19614e-09 1.00911e-08
59.7401 4.28923e-09 2.19607e-09 1.0091e-08
59.7439 4.28895e-09 2.19599e-09 1.00908e-08
59.7478 4.28867e-09 2.19592e-09 1.00906e-08
59.7517 4.28839e-09 2.19584e-09 1.00904e-08
59.7556 4.28811e-09 2.19577e-09 1.00903e-08
59.7594 4.28783e-09 2.19569e-09 1.00901e-08
59.7633 4.28756e-09 2.19562e-09 1.00899e-08
59.7672 4.28728e-09 2.19554e-09 1.00898e-08
59.771 4.287e-09 2.19546e-09 1.00896e-08
59.7749 4.28672e-09 2.19539e-09 1.00894e-08
59.7788 4.28644e-09 2.19531e-09 1.00892e-08
59.7826 4.28616e-09 2.19524e-09 1.00891e-08
59.7865 4.28588e-09 2.19516e-09 1.00889e-08
59.7904 4.28561e-09 2.19509e-09 1.00887e-08
59.7942 4.28533e-09 2.19501e-09 1.00886e-08
59.7981 4.28505e-09 2.19494e-09 1.00884e-08
59.802 4.28477e-09 2.19486e-09 1.00882e-08
59.8058 4.28449e-09 2.19479e-09 1.0088e-08
59.8097 4.28421e-09 2.19471e-09 1.00879e-08
59.8136 4.28394e-09 2.19464e-09 1.00877e-08
59.8174 4.28366e-09 2.19456e-09 1.00875e-08
59.8213 4.28338e-09 2.19449e-09 1.00874e-08
59.8252 4.2831e-09 2.19441e-09 1.00872e-08
59.829 4.28282e-09 2.19434e-09 1.0087e-08
59.8329 4.28254e-09 2.19426e-09 1.00868e-08
59.8368 4.28227e-09 2.19419e-09 1.00867e-08
59.8407 4.28199e-09 2.19411e-09 1.00865e-08
59.8445 4.28171e-09 2.19404e-09 1.00863e-08
59.8484 4.28143e-09 2.19396e-09 1.00862e-08
59.8523 4.28115e-09 2.19389e-09 1.0086e-08
59.8561 4.28088e-09 2.19381e-09 1.00858e-08
59.86 4.2806e-09 2.19374e-09 1.00856e-08
59.8639 4.28032e-09 2.19366e-09 1.00855e-08
59.8677 4.28004e-09 2.19359e-09 1.00853e-08
59.8716 4.27976e-09 2.19351e-09 1.00851e-08
59.8755 4.27949e-09 2.19344e-09 1.0085e-08
59.8793 4.27921e-09 2.19336e-09 1.00848e-08
59.8832 4.27893e-09 2.19329e-09 1.00846e-08
59.8871 4.27865e-09 2.19321e-09 1.00844e-08
59.8909 4.27838e-09 2.19314e-09 1.00843e-08
59.8948 4.2781e-09 2.19306e-09 1.00841e-08
59.8987 4.27782e-09 2.19299e-09 1.00839e-08
59.9025 4.27754e-09 2.19291e-09 1.00838e-08
59.9064 4.27727e-09 2.19284e-09 1.00836e-08
59.9103 4.27699e-09 2.19276e-09 1.00834e-08
59.9141 4.27671e-09 2.19269e-09 1.00832e-08
59.918 4.27643e-09 2.19261e-09 1.00831e-08
59.9219 4.27616e-09 2.19254e-09 1.00829e-08
59.9258 4.27588e-09 2.19246e-09 1.00827e-08
59.9296 4.2756e-09 2.19239e-09 1.00825e-08
59.9335 4.27532e-09 2.19231e-09 1.00824e-08
59.9374 4.27505e-09 2.19224e-09 1.00822e-08
59.9412 4.27477e-09 2.19216e-09 1.0082e-08
59.9451 4.27449e-09 2.19209e-09 1.00819e-08
59.949 4.27422e-09 2.19201e-09 1.00817e-08
59.9528 4.27394e-09 2.19194e-09 1.00815e-08
59.9567 4.27366e-09 2.19186e-09 1.00813e-08
59.9606 4.27339e-09 2.19179e-09 1.00812e-08
59.9644 4.27311e-09 2.19171e-09 1.0081e-08
59.9683 4.27283e-09 2.19164e-09 1.00808e-08
59.9722 4.27255e-09 2.19156e-09 1.00807e-08
59.976 4.27228e-09 2.19149e-09 1.00805e-08
59.9799 4.272e-09 2.19141e-09 1.00803e-08
59.9838 4.27172e-09 2.19134e-09 1.00801e-08
59.9876 4.27145e-09 2.19127e-09 1.008e-08
59.9915 4.27117e-09 2.19119e-09 1.00798e-08
59.9954 4.27089e-09 2.19112e-09 1.00796e-08
59.9992 4.27062e-09 2.19104e-09 1.00794e-08
60.0031 4.27034e-09 2.19097e-09 1.00793e-08
60.007 4.27006e-09 2.19089e-09 1.00791e-08
60.0109 4.26979e-09 2.19082e-09 1.00789e-08
60.0147 4.26951e-09 2.19074e-09 1.00788e-08
60.0186 4.26923e-09 2.19067e-09 1.00786e-08
60.0225 4.26896e-09 2.19059e-09 1.00784e-08
60.0263 4.26868e-09 2.19052e-09 1.00782e-08
60.0302 4.26841e-09 2.19044e-09 1.00781e-08
60.0341 4.26813e-09 2.19037e-09 1.00779e-08
60.0379 4.26785e-09 2.19029e-09 1.00777e-08
60.0418 4.26758e-09 2.19022e-09 1.00776e-08
60.0457 4.2673e-09 2.19014e-09 1.00774e-08
60.0495 4.26702e-09 2.19007e-09 1.00772e-08
60.0534 4.26675e-09 2.18999e-09 1.0077e-08
60.0573 4.26647e-09 2.18992e-09 1.00769e-08
60.0611 4.2662e-09 2.18985e-09 1.00767e-08
60.065 4.26592e-09 2.18977e-09 1.00765e-08
60.0689 4.26564e-09 2.1897e-09 1.00764e-08
60.0727 4.26537e-09 2.18962e-09 1.00762e-08
60.0766 4.26509e-09 2.18955e-09 1.0076e-08
60.0805 4.26482e-09 2.18947e-09 1.00758e-08
60.0843 4.26454e-09 2.1894e-09 1.00757e-08
60.0882 4.26426e-09 2.18932e-09 1.00755e-08
60.0921 4.26399e-09 2.18925e-09 1.00753e-08
60.096 4.26371e-09 2.18917e-09 1.00751e-08
60.0998 4.26344e-09 2.1891e-09 1.0075e-08
60.1037 4.26316e-09 2.18902e-09 1.00748e-08
60.1076 4.26289e-09 2.18895e-09 1.00746e-08
60.1114 4.26261e-09 2.18888e-09 1.00745e-08
60.1153 4.26233e-09 2.1888e-09 1.00743e-08
60.1192 4.26206e-09 2.18873e-09 1.00741e-08
60.123 4.26178e-09 2.18865e-09 1.00739e-08
60.1269 4.26151e-09 2.18858e-09 1.00738e-08
60.1308 4.26123e-09 2.1885e-09 1.00736e-08
60.1346 4.26096e-09 2.18843e-09 1.00734e-08
60.1385 4.26068e-09 2.18835e-09 1.00732e-08
60.1424 4.26041e-09 2.18828e-09 1.00731e-08
60.1462 4.26013e-09 2.1882e-09 1.00729e-08
60.1501 4.25986e-09 2.18813e-09 1.00727e-08
60.154 4.25958e-09 2.18806e-09 1.00726e-08
60.1578 4.2593e-09 2.18798e-09 1.00724e-08
60.1617 4.25903e-09 2.18791e-09 1.00722e-08
60.1656 4.25875e-09 2.18783e-09 1.0072e-08
60.1694 4.25848e-09 2.18776e-09 1.00719e-08
60.1733 4.2582e-09 2.18768e-09 1.00717e-08
60.1772 4.25793e-09 2.18761e-09 1.00715e-08
60.1811 4.25765e-09 2.18753e-09 1.00714e-08
60.1849 4.25738e-09 2.18746e-09 1.00712e-08
60.1888 4.2571e-09 2.18739e-09 1.0071e-08
60.1927 4.25683e-09 2.18731e-09 1.00708e-08
60.1965 4.25655e-09 2.18724e-09 1.00707e-08
60.2004 4.25628e-09 2.18716e-09 1.00705e-08
60.2043 4.256e-09 2.18709e-09 1.00703e-08
60.2081 4.25573e-09 2.18701e-09 1.00701e-08
60.212 4.25546e-09 2.18694e-09 1.007e-08
60.2159 4.25518e-09 2.18686e-09 1.00698e-08
60.2197 4.25491e-09 2.18679e-09 1.00696e-08
60.2236 4.25463e-09 2.18672e-09 1.00695e-08
60.2275 4.25436e-09 2.18664e-09 1.00693e-08
60.2313 4.25408e-09 2.18657e-09 1.00691e-08
60.2352 4.25381e-09 2.18649e-09 1.00689e-08
60.2391 4.25353e-09 2.18642e-09 1.00688e-08
60.2429 4.25326e-09 2.18634e-09 1.00686e-08
60.2468 4.25298e-09 2.18627e-09 1.00684e-08
60.2507 4.25271e-09 2.18619e-09 1.00682e-08
60.2545 4.25244e-09 2.18612e-09 1.00681e-08
60.2584 4.25216e-09 2.18605e-09 1.00679e-08
60.2623 4.25189e-09 2.18597e-09 1.00677e-08
60.2662 4.25161e-09 2.1859e-09 1.00676e-08
60.27 4.25134e-09 2.18582e-09 1.00674e-08
60.2739 4.25106e-09 2.18575e-09 1.00672e-08
60.2778 4.25079e-09 2.18567e-09 1.0067e-08
60.2816 4.25052e-09 2.1856e-09 1.00669e-08
60.2855 4.25024e-09 2.18553e-09 1.00667e-08
60.2894 4.24997e-09 2.18545e-09 1.00665e-08
60.2932 4.24969e-09 2.18538e-09 1.00663e-08
60.2971 4.24942e-09 2.1853e-09 1.00662e-08
60.301 4.24915e-09 2.18523e-09 1.0066e-08
60.3048 4.24887e-09 2.18515e-09 1.00658e-08
60.3087 4.2486e-09 2.18508e-09 1.00657e-08
60.3126 4.24832e-09 2.18501e-09 1.00655e-08
60.3164 4.24805e-09 2.18493e-09 1.00653e-08
60.3203 4.24778e-09 2.18486e-09 1.00651e-08
60.3242 4.2475e-09 2.18478e-09 1.0065e-08
60.328 4.24723e-09 2.18471e-09 1.00648e-08
60.3319 4.24695e-09 2.18464e-09 1.00646e-08
60.3358 4.24668e-09 2.18456e-09 1.00644e-08
60.3396 4.24641e-09 2.18449e-09 1.00643e-08
60.3435 4.24613e-09 2.18441e-09 1.00641e-08
60.3474 4.24586e-09 2.18434e-09 1.00639e-08
60.3513 4.24559e-09 2.18426e-09 1.00637e-08
60.3551 4.24531e-09 2.18419e-09 1.00636e-08
60.359 4.24504e-09 2.18412e-09 1.00634e-08
60.3629 4.24477e-09 2.18404e-09 1.00632e-08
60.3667 4.24449e-09 2.18397e-09 1.00631e-08
60.3706 4.24422e-09 2.18389e-09 1.00629e-08
60.3745 4.24395e-09 2.18382e-09 1.00627e-08
60.3783 4.24367e-09 2.18375e-09 1.00625e-08
60.3822 4.2434e-09 2.18367e-09 1.00624e-08
60.3861 4.24313e-09 2.1836e-09 1.00622e-08
60.3899 4.24285e-09 2.18352e-09 1.0062e-08
60.3938 4.24258e-09 2.18345e-09 1.00618e-08
60.3977 4.24231e-09 2.18338e-09 1.00617e-08
60.4015 4.24203e-09 2.1833e-09 1.00615e-08
60.4054 4.24176e-09 2.18323e-09 1.00613e-08
60.4093 4.24149e-09 2.18315e-09 1.00612e-08
60.4131 4.24122e-09 2.18308e-09 1.0061e-08
60.417 4.24094e-09 2.183e-09 1.00608e-08
60.4209 4.24067e-09 2.18293e-09 1.00606e-08
60.4247 4.2404e-09 2.18286e-09 1.00605e-08
60.4286 4.24012e-09 2.18278e-09 1.00603e-08
60.4325 4.23985e-09 2.18271e-09 1.00601e-08
60.4364 4.23958e-09 2.18263e-09 1.00599e-08
60.4402 4.23931e-09 2.18256e-09 1.00598e-08
60.4441 4.23903e-09 2.18249e-09 1.00596e-08
60.448 4.23876e-09 2.18241e-09 1.00594e-08
60.4518 4.23849e-09 2.18234e-09 1.00593e-08
60.4557 4.23821e-09 2.18226e-09 1.00591e-08
60.4596 4.23794e-09 2.18219e-09 1.00589e-08
60.4634 4.23767e-09 2.18212e-09 1.00587e-08
60.4673 4.2374e-09 2.18204e-09 1.00586e-08
60.4712 4.23712e-09 2.18197e-09 1.00584e-08
60.475 4.23685e-09 2.1819e-09 1.00582e-08
60.4789 4.23658e-09 2.18182e-09 1.0058e-08
60.4828 4.23631e-09 2.18175e-09 1.00579e-08
60.4866 4.23604e-09 2.18167e-09 1.00577e-08
60.4905 4.23576e-09 2.1816e-09 1.00575e-08
60.4944 4.23549e-09 2.18153e-09 1.00573e-08
60.4982 4.23522e-09 2.18145e-09 1.00572e-08
60.5021 4.23495e-09 2.18138e-09 1.0057e-08
60.506 4.23467e-09 2.1813e-09 1.00568e-08
60.5098 4.2344e-09 2.18123e-09 1.00567e-08
60.5137 4.23413e-09 2.18116e-09 1.00565e-08
60.5176 4.23386e-09 2.18108e-09 1.00563e-08
60.5215 4.23359e-09 2.18101e-09 1.00561e-08
60.5253 4.23331e-09 2.18093e-09 1.0056e-08
60.5292 4.23304e-09 2.18086e-09 1.00558e-08
60.5331 4.23277e-09 2.18079e-09 1.00556e-08
60.5369 4.2325e-09 2.18071e-09 1.00554e-08
60.5408 4.23223e-09 2.18064e-09 1.00553e-08
60.5447 4.23195e-09 2.18057e-09 1.00551e-08
60.5485 4.23168e-09 2.18049e-09 1.00549e-08
60.5524 4.23141e-09 2.18042e-09 1.00547e-08
60.5563 4.23114e-09 2.18034e-09 1.00546e-08
60.5601 4.23087e-09 2.18027e-09 1.00544e-08
60.564 4.2306e-09 2.1802e-09 1.00542e-08
60.5679 4.23032e-09 2.18012e-09 1.00541e-08
60.5717 4.23005e-09 2.18005e-09 1.00539e-08
60.5756 4.22978e-09 2.17998e-09 1.00537e-08
60.5795 4.22951e-09 2.1799e-09 1.00535e-08
60.5833 4.22924e-09 2.17983e-09 1.00534e-08
60.5872 4.22897e-09 2.17975e-09 1.00532e-08
60.5911 4.2287e-09 2.17968e-09 1.0053e-08
60.5949 4.22842e-09 2.17961e-09 1.00528e-08
60.5988 4.22815e-09 2.17953e-09 1.00527e-08
60.6027 4.22788e-09 2.17946e-09 1.00525e-08
60.6066 4.22761e-09 2.17939e-09 1.00523e-08
60.6104 4.22734e-09 2.17931e-09 1.00521e-08
60.6143 4.22707e-09 2.17924e-09 1.0052e-08
60.6182 4.2268e-09 2.17916e-09 1.00518e-08
60.622 4.22653e-09 2.17909e-09 1.00516e-08
60.6259 4.22625e-09 2.17902e-09 1.00514e-08
60.6298 4.22598e-09 2.17894e-09 1.00513e-08
60.6336 4.22571e-09 2.17887e-09 1.00511e-08
60.6375 4.22544e-09 2.1788e-09 1.00509e-08
60.6414 4.22517e-09 2.17872e-09 1.00508e-08
60.6452 4.2249e-09 2.17865e-09 1.00506e-08
60.6491 4.22463e-09 2.17857e-09 1.00504e-08
60.653 4.22436e-09 2.1785e-09 1.00502e-08
60.6568 4.22409e-09 2.17843e-09 1.00501e-08
60.6607 4.22382e-09 2.17835e-09 1.00499e-08
60.6646 4.22354e-09 2.17828e-09 1.00497e-08
60.6684 4.22327e-09 2.17821e-09 1.00495e-08
60.6723 4.223e-09 2.17813e-09 1.00494e-08
60.6762 4.22273e-09 2.17806e-09 1.00492e-08
60.68 4.22246e-09 2.17799e-09 1.0049e-08
60.6839 4.22219e-09 2.17791e-09 1.00488e-08
60.6878 4.22192e-09 2.17784e-09 1.00487e-08
60.6917 4.22165e-09 2.17777e-09 1.00485e-08
60.6955 4.22138e-09 2.17769e-09 1.00483e-08
60.6994 4.22111e-09 2.17762e-09 1.00482e-08
60.7033 4.22084e-09 2.17754e-09 1.0048e-08
60.7071 4.22057e-09 2.17747e-09 1.00478e-08
60.711 4.2203e-09 2.1774e-09 1.00476e-08
60.7149 4.22003e-09 2.17732e-09 1.00475e-08
60.7187 4.21976e-09 2.17725e-09 1.00473e-08
60.7226 4.21949e-09 2.17718e-09 1.00471e-08
60.7265 4.21922e-09 2.1771e-09 1.00469e-08
60.7303 4.21895e-09 2.17703e-09 1.00468e-08
60.7342 4.21868e-09 2.17696e-09 1.00466e-08
60.7381 4.21841e-09 2.17688e-09 1.00464e-08
60.7419 4.21814e-09 2.17681e-09 1.00462e-08
60.7458 4.21787e-09 2.17674e-09 1.00461e-08
60.7497 4.2176e-09 2.17666e-09 1.00459e-08
60.7535 4.21733e-09 2.17659e-09 1.00457e-08
60.7574 4.21706e-09 2.17652e-09 1.00455e-08
60.7613 4.21679e-09 2.17644e-09 1.00454e-08
60.7651 4.21652e-09 2.17637e-09 1.00452e-08
60.769 4.21625e-09 2.1763e-09 1.0045e-08
60.7729 4.21598e-09 2.17622e-09 1.00448e-08
60.7768 4.21571e-09 2.17615e-09 1.00447e-08
60.7806 4.21544e-09 2.17608e-09 1.00445e-08
60.7845 4.21517e-09 2.176e-09 1.00443e-08
60.7884 4.2149e-09 2.17593e-09 1.00442e-08
60.7922 4.21463e-09 2.17586e-09 1.0044e-08
60.7961 4.21436e-09 2.17578e-09 1.00438e-08
60.8 4.21409e-09 2.17571e-09 1.00436e-08
60.8038 4.21382e-09 2.17563e-09 1.00435e-08
60.8077 4.21355e-09 2.17556e-09 1.00433e-08
60.8116 4.21328e-09 2.17549e-09 1.00431e-08
60.8154 4.21301e-09 2.17541e-09 1.00429e-08
60.8193 4.21274e-09 2.17534e-09 1.00428e-08
60.8232 4.21247e-09 2.17527e-09 1.00426e-08
60.827 4.2122e-09 2.17519e-09 1.00424e-08
60.8309 4.21193e-09 2.17512e-09 1.00422e-08
60.8348 4.21166e-09 2.17505e-09 1.00421e-08
60.8386 4.21139e-09 2.17497e-09 1.00419e-08
60.8425 4.21112e-09 2.1749e-09 1.00417e-08
60.8464 4.21086e-09 2.17483e-09 1.00415e-08
60.8502 4.21059e-09 2.17476e-09 1.00414e-08
60.8541 4.21032e-09 2.17468e-09 1.00412e-08
60.858 4.21005e-09 2.17461e-09 1.0041e-08
60.8619 4.20978e-09 2.17454e-09 1.00408e-08
60.8657 4.20951e-09 2.17446e-09 1.00407e-08
60.8696 4.20924e-09 2.17439e-09 1.00405e-08
60.8735 4.20897e-09 2.17432e-09 1.00403e-08
60.8773 4.2087e-09 2.17424e-09 1.00402e-08
60.8812 4.20843e-09 2.17417e-09 1.004e-08
60.8851 4.20817e-09 2.1741e-09 1.00398e-08
60.8889 4.2079e-09 2.17402e-09 1.00396e-08
60.8928 4.20763e-09 2.17395e-09 1.00395e-08
60.8967 4.20736e-09 2.17388e-09 1.00393e-08
60.9005 4.20709e-09 2.1738e-09 1.00391e-08
60.9044 4.20682e-09 2.17373e-09 1.00389e-08
60.9083 4.20655e-09 2.17366e-09 1.00388e-08
60.9121 4.20628e-09 2.17358e-09 1.00386e-08
60.916 4.20602e-09 2.17351e-09 1.00384e-08
60.9199 4.20575e-09 2.17344e-09 1.00382e-08
60.9237 4.20548e-09 2.17336e-09 1.00381e-08
60.9276 4.20521e-09 2.17329e-09 1.00379e-08
60.9315 4.20494e-09 2.17322e-09 1.00377e-08
60.9353 4.20467e-09 2.17314e-09 1.00375e-08
60.9392 4.2044e-09 2.17307e-09 1.00374e-08
60.9431 4.20414e-09 2.173e-09 1.00372e-08
60.9469 4.20387e-09 2.17293e-09 1.0037e-08
60.9508 4.2036e-09 2.17285e-09 1.00368e-08
60.9547 4.20333e-09 2.17278e-09 1.00367e-08
60.9586 4.20306e-09 2.17271e-09 1.00365e-08
60.9624 4.20279e-09 2.17263e-09 1.00363e-08
60.9663 4.20253e-09 2.17256e-09 1.00361e-08
60.9702 4.20226e-09 2.17249e-09 1.0036e-08
60.974 4.20199e-09 2.17241e-09 1.00358e-08
60.9779 4.20172e-09 2.17234e-09 1.00356e-08
60.9818 4.20145e-09 2.17227e-09 1.00354e-08
60.9856 4.20119e-09 2.17219e-09 1.00353e-08
60.9895 4.20092e-09 2.17212e-09 1.00351e-08
60.9934 4.20065e-09 2.17205e-09 1.00349e-08
60.9972 4.20038e-09 2.17198e-09 1.00348e-08
61.0011 4.20011e-09 2.1719e-09 1.00346e-08
61.005 4.19985e-09 2.17183e-09 1.00344e-08
61.0088 4.19958e-09 2.17176e-09 1.00342e-08
61.0127 4.19931e-09 2.17168e-09 1.00341e-08
61.0166 4.19904e-09 2.17161e-09 1.00339e-08
61.0204 4.19878e-09 2.17154e-09 1.00337e-08
61.0243 4.19851e-09 2.17146e-09 1.00335e-08
61.0282 4.19824e-09 2.17139e-09 1.00334e-08
61.032 4.19797e-09 2.17132e-09 1.00332e-08
61.0359 4.19771e-09 2.17125e-09 1.0033e-08
61.0398 4.19744e-09 2.17117e-09 1.00328e-08
61.0437 4.19717e-09 2.1711e-09 1.00327e-08
61.0475 4.1969e-09 2.17103e-09 1.00325e-08
61.0514 4.19663e-09 2.17095e-09 1.00323e-08
61.0553 4.19637e-09 2.17088e-09 1.00321e-08
61.0591 4.1961e-09 2.17081e-09 1.0032e-08
61.063 4.19583e-09 2.17073e-09 1.00318e-08
61.0669 4.19557e-09 2.17066e-09 1.00316e-08
61.0707 4.1953e-09 2.17059e-09 1.00314e-08
61.0746 4.19503e-09 2.17052e-09 1.00313e-08
61.0785 4.19476e-09 2.17044e-09 1.00311e-08
61.0823 4.1945e-09 2.17037e-09 1.00309e-08
61.0862 4.19423e-09 2.1703e-09 1.00307e-08
61.0901 4.19396e-09 2.17022e-09 1.00306e-08
61.0939 4.1937e-09 2.17015e-09 1.00304e-08
61.0978 4.19343e-09 2.17008e-09 1.00302e-08
61.1017 4.19316e-09 2.17001e-09 1.003e-08
61.1055 4.19289e-09 2.16993e-09 1.00299e-08
61.1094 4.19263e-09 2.16986e-09 1.00297e-08
61.1133 4.19236e-09 2.16979e-09 1.00295e-08
61.1171 4.19209e-09 2.16971e-09 1.00293e-08
61.121 4.19183e-09 2.16964e-09 1.00292e-08
61.1249 4.19156e-09 2.16957e-09 1.0029e-08
61.1288 4.19129e-09 2.1695e-09 1.00288e-08
61.1326 4.19103e-09 2.16942e-09 1.00286e-08
61.1365 4.19076e-09 2.16935e-09 1.00285e-08
61.1404 4.19049e-09 2.16928e-09 1.00283e-08
61.1442 4.19023e-09 2.1692e-09 1.00281e-08
61.1481 4.18996e-09 2.16913e-09 1.00279e-08
61.152 4.18969e-09 2.16906e-09 1.00278e-08
61.1558 4.18943e-09 2.16899e-09 1.00276e-08
61.1597 4.18916e-09 2.16891e-09 1.00274e-08
61.1636 4.18889e-09 2.16884e-09 1.00272e-08
61.1674 4.18863e-09 2.16877e-09 1.00271e-08
61.1713 4.18836e-09 2.1687e-09 1.00269e-08
61.1752 4.18809e-09 2.16862e-09 1.00267e-08
61.179 4.18783e-09 2.16855e-09 1.00265e-08
61.1829 4.18756e-09 2.16848e-09 1.00264e-08
61.1868 4.18729e-09 2.1684e-09 1.00262e-08
61.1906 4.18703e-09 2.16833e-09 1.0026e-08
61.1945 4.18676e-09 2.16826e-09 1.00259e-08
61.1984 4.1865e-09 2.16819e-09 1.00257e-08
61.2022 4.18623e-09 2.16811e-09 1.00255e-08
61.2061 4.18596e-09 2.16804e-09 1.00253e-08
61.21 4.1857e-09 2.16797e-09 1.00252e-08
61.2139 4.18543e-09 2.1679e-09 1.0025e-08
61.2177 4.18517e-09 2.16782e-09 1.00248e-08
61.2216 4.1849e-09 2.16775e-09 1.00246e-08
61.2255 4.18463e-09 2.16768e-09 1.00245e-08
61.2293 4.18437e-09 2.1676e-09 1.00243e-08
61.2332 4.1841e-09 2.16753e-09 1.00241e-08
61.2371 4.18384e-09 2.16746e-09 1.00239e-08
